o 	 w 	 F_D
-2.758474195660237882e+00 -1.151084303238147477e+00 1.493999999999984230e+00
2.123342231451754714e+00 -1.548666330338642760e+00 1.493999999999984230e+00
9.398948132913496067e-01 -2.035224971297234564e+00 1.493999999999984230e+00
-2.702411684626380151e+00 -1.151792280015477843e+00 1.493999999999984230e+00
2.108528710519035343e+00 -1.593273119617151456e+00 1.493999999999984230e+00
9.585254751796021822e-01 -2.036980610345276776e+00 1.493999999999984230e+00
2.101745411844614608e+00 -1.568746548270330221e+00 1.493999999999984230e+00
-2.727817508936563939e+00 -1.151903905118740523e+00 1.493999999999984230e+00
9.582726099422025356e-01 -2.037676957828063795e+00 1.493999999999984230e+00
-2.720354142749467741e+00 -1.150348787121714400e+00 1.494999999999984119e+00
2.095775129708041362e+00 -1.595308988060477606e+00 1.494999999999984119e+00
9.514288833246560273e-01 -2.039390743477387691e+00 1.494999999999984119e+00
-2.715359365699196559e+00 -1.154642635306607712e+00 1.494999999999984119e+00
2.086734853850469307e+00 -1.595684481845688563e+00 1.494999999999984119e+00
9.602693199860290463e-01 -2.040287470774311718e+00 1.494999999999984119e+00
-2.721885800155799728e+00 -1.149030928611483704e+00 1.494999999999984119e+00
2.093649743313644507e+00 -1.595397954808866370e+00 1.494999999999984119e+00
9.487121232374313706e-01 -2.039107266781147398e+00 1.494999999999984119e+00
-2.716896741420338657e+00 -1.153321607795935622e+00 1.494999999999984119e+00
9.575513572794172035e-01 -2.040015954472283788e+00 1.494999999999984119e+00
2.091524238675727787e+00 -1.595486507469762394e+00 1.494999999999984119e+00
-2.718432357843806102e+00 -1.152001556114804481e+00 1.494999999999984119e+00
9.548337587386903635e-01 -2.039740767509074626e+00 1.494999999999984119e+00
2.089398616343853377e+00 -1.595574641182932796e+00 1.494999999999984119e+00
-2.719966216315423679e+00 -1.150682478776355211e+00 1.494999999999984119e+00
2.096313026052211370e+00 -1.595286406332426132e+00 1.494999999999984119e+00
9.521165292639786060e-01 -2.039461904580051055e+00 1.494999999999984119e+00
-2.714969991352997880e+00 -1.154977129775256683e+00 1.494999999999984119e+00
2.087272876872926730e+00 -1.595662351081348573e+00 1.494999999999984119e+00
9.609572677681121888e-01 -2.040355607547613914e+00 1.494999999999984119e+00
-2.721498318112576698e+00 -1.149364374285173129e+00 1.494999999999984119e+00
2.094187669674322905e+00 -1.595375477113061935e+00 1.494999999999984119e+00
9.493996737489318605e-01 -2.039179360406313091e+00 1.494999999999984119e+00
-2.716507812519974863e+00 -1.153655855054250612e+00 1.494999999999984119e+00
2.085147020841500165e+00 -1.595749632305643040e+00 1.494999999999984119e+00
9.582392136675146332e-01 -2.040085019409627609e+00 1.494999999999984119e+00
2.092062194924334761e+00 -1.595464135040901343e+00 1.494999999999984119e+00
-2.718043874086983891e+00 -1.152335556540547534e+00 1.494999999999984119e+00
9.555215224994135781e-01 -2.039810761958540386e+00 1.494999999999984119e+00
-1.771224808761818537e+00 -1.330740150140518718e+00 1.495999999999984009e+00
-1.814102339492503546e+00 -7.981776391478473398e-02 1.495999999999984009e+00
-2.905026418811207378e+00 -6.470877713826123090e-01 1.495999999999984009e+00
-2.081573284079883734e+00 -1.225108998470082922e+00 1.495999999999984009e+00
-1.516706498664074587e+00 6.303092661310359668e-02 1.495999999999984009e+00
-2.833418166464984012e+00 -6.000977098839515023e-01 1.495999999999984009e+00
-2.860273647103380057e+00 -2.940066932338352701e-01 1.495999999999984009e+00
-1.591401708278983307e+00 1.453128889476361547e-02 1.495999999999984009e+00
-2.863544001557212226e+00 -6.152099594863558174e-01 1.495999999999984009e+00
7.583818834610163151e-01 -1.902072760666650764e+00 1.495999999999984009e+00
-1.469937561653399172e+00 9.116965221657917506e-02 1.495999999999984009e+00
-1.904598374599220989e+00 2.395185942728322581e-01 1.495999999999984009e+00
2.606248803031132155e+00 -1.179348822385073881e+00 1.495999999999984009e+00
-3.098302878156044216e+00 -1.215829216653575351e+00 1.495999999999984009e+00
-2.705447759718989431e+00 -1.151289644827366176e+00 1.495999999999984009e+00
9.463425759042003449e-01 -2.041104095407338725e+00 1.495999999999984009e+00
-2.664247130823238052e+00 -1.154240267442281809e+00 1.495999999999984009e+00
2.227041859447719929e+00 -1.559146766134601236e+00 1.495999999999984009e+00
9.388819350937929187e-01 -2.033575815150635346e+00 1.495999999999984009e+00
-2.621808757554742186e+00 -1.147378471020500612e+00 1.495999999999984009e+00
2.562195714919862866e+00 -1.423154720160240139e+00 1.495999999999984009e+00
9.924698096749331455e-01 -1.980690781953379442e+00 1.495999999999984009e+00
-3.033409281099320509e+00 -1.202327522173632257e+00 1.495999999999984009e+00
-2.673304213754992276e+00 -1.152066212760579633e+00 1.495999999999984009e+00
2.209088924369286389e+00 -1.567912118575082836e+00 1.495999999999984009e+00
9.267829449305047262e-01 -2.034312791902355144e+00 1.495999999999984009e+00
-2.617189965682076291e+00 -1.151084485792647438e+00 1.495999999999984009e+00
1.001191554177093934e+00 -1.980143646274498126e+00 1.495999999999984009e+00
2.807343984034826434e+00 -1.349149284600038134e+00 1.495999999999984009e+00
2.997714932645887842e+00 -1.272533246815108710e+00 1.495999999999984009e+00
-1.905701474335547374e+00 -1.084749264096507848e-01 1.496999999999983899e+00
-2.901992034820818134e+00 -6.518416258947843378e-01 1.496999999999983899e+00
-2.110062831788678039e+00 -1.212476868616415793e+00 1.496999999999983899e+00
-1.493254568449007280e+00 7.387573053302806669e-02 1.496999999999983899e+00
-2.834477002278926960e+00 -5.959356526111198038e-01 1.496999999999983899e+00
-2.694202664510857659e+00 -1.830291640050754065e-01 1.496999999999983899e+00
-2.214506830630863732e+00 -2.559216421804049735e-01 1.496999999999983899e+00
-2.701695680156664281e+00 -5.266140775070464741e-01 1.496999999999983899e+00
-1.511671826330367452e+00 6.447485518749329625e-02 1.496999999999983899e+00
-2.838428205494455625e+00 -6.026576909618721611e-01 1.496999999999983899e+00
2.322476611916965084e+00 -1.522864183097740520e+00 1.496999999999983899e+00
-2.617987082844077662e+00 -1.151328283610048908e+00 1.496999999999983899e+00
9.918075741649268195e-01 -1.983447610358179736e+00 1.496999999999983899e+00
-1.487256459916817875e+00 2.351430631377575409e-01 1.496999999999983899e+00
-2.245461792179529681e+00 -1.180047116688418107e+00 1.496999999999983899e+00
-2.837499685577700603e+00 -5.975308678666876316e-01 1.496999999999983899e+00
-2.889495239490582179e+00 -3.192659983632052390e-01 1.496999999999983899e+00
-1.476061016159068373e+00 8.569728565088066685e-02 1.496999999999983899e+00
-2.821972390705408174e+00 -5.931267752113276170e-01 1.496999999999983899e+00
-2.203669706393885264e+00 1.134487739365884623e-01 1.496999999999983899e+00
-3.041781926805480651e+00 -7.484356708200945452e-01 1.496999999999983899e+00
2.082097842815482380e+00 -1.596650212142771030e+00 1.496999999999983899e+00
9.520738361635245894e-01 -2.044690098768551234e+00 1.496999999999983899e+00
-2.640902461691037928e+00 -1.147688505051579266e+00 1.496999999999983899e+00
2.414838508460487532e+00 -1.485736384638777663e+00 1.496999999999983899e+00
9.401351847109715720e-01 -2.009980340805648691e+00 1.496999999999983899e+00
-2.729605495657306591e+00 -1.156233494459855571e+00 1.496999999999983899e+00
9.495443772851821507e-01 -2.044616947477259750e+00 1.496999999999983899e+00
2.410864663473144986e+00 -1.486471452975936636e+00 1.496999999999983899e+00
-2.728131054060082050e+00 -1.154718580870289335e+00 1.496999999999983899e+00
-1.509859345006756115e+00 2.731425803373925265e-01 1.497999999999983789e+00
-2.956021116233092272e+00 -6.817519087851759974e-01 1.497999999999983789e+00
2.914363010917956132e+00 -1.283128356811716442e+00 1.497999999999983789e+00
9.496097801087266532e-01 -1.982031119685759180e+00 1.497999999999983789e+00
-2.787360312033019483e+00 -1.158306560744798874e+00 1.497999999999983789e+00
2.215588778283791527e+00 -1.472413035213175236e+00 1.497999999999983789e+00
9.077644042252721590e-01 -2.034760970156675342e+00 1.497999999999983789e+00
-2.485320081257501812e+00 -1.158558694539095546e+00 1.497999999999983789e+00
-1.847536372404480431e+00 -1.300547447297283998e+00 1.497999999999983789e+00
-1.772950724399446898e+00 -6.092849704031179370e-02 1.497999999999983789e+00
-2.494310411754941725e+00 -1.146466656242243198e+00 1.497999999999983789e+00
-1.792305752084526915e+00 -6.799919953880768919e-02 1.497999999999983789e+00
-2.523696890284089278e+00 -1.143514320142068774e+00 1.497999999999983789e+00
2.565542920237373181e+00 -9.335110792132452762e-01 1.497999999999983789e+00
-2.496610118537372358e+00 -1.154872433518576491e+00 1.497999999999983789e+00
-1.591998985394813104e+00 2.217046528223337587e-02 1.497999999999983789e+00
-2.877446890178074312e+00 -6.316792966906731310e-01 1.497999999999983789e+00
-7.765797068022912697e-01 -1.762754781892207800e+00 1.497999999999983789e+00
-1.757016915843383487e+00 -4.479943310634396103e-02 1.497999999999983789e+00
-2.924558304073709536e+00 -6.596105946822004018e-01 1.497999999999983789e+00
-2.637896134933935599e+00 -1.143337714598551491e+00 1.497999999999983789e+00
2.446335072407801903e+00 -1.470370023131380988e+00 1.497999999999983789e+00
9.548480903489213745e-01 -2.007227622009803536e+00 1.497999999999983789e+00
-2.743911646728673048e+00 -1.153759484053778595e+00 1.497999999999983789e+00
2.085208425874409244e+00 -1.584167148546480108e+00 1.497999999999983789e+00
9.334706767996756582e-01 -2.045709144006873537e+00 1.497999999999983789e+00
-2.580084959648285547e+00 -1.153489700515841321e+00 1.497999999999983789e+00
9.295750838364433832e-01 -1.986951156281811404e+00 1.497999999999983789e+00
2.115821490941382166e+00 -1.600272179713021936e+00 1.497999999999983789e+00
-2.576585008079728567e+00 -1.152108138404305704e+00 1.497999999999983789e+00
9.197325743309541224e-01 -2.044057260324617431e+00 1.498999999999983679e+00
-2.482881979442080222e+00 -1.161253752270558603e+00 1.498999999999983679e+00
-1.823965728438519562e+00 -1.312088183375618833e+00 1.498999999999983679e+00
-1.793813560689063280e+00 -7.084952730281175726e-02 1.498999999999983679e+00
-2.927818944974259097e+00 -6.622936878230082369e-01 1.498999999999983679e+00
-2.716443057134366512e+00 -1.146435513454775235e+00 1.498999999999983679e+00
2.081797838493368857e+00 -1.607009799234731195e+00 1.498999999999983679e+00
9.452562635480497022e-01 -2.048783035324875712e+00 1.498999999999983679e+00
-2.566328679010535296e+00 -1.149751201319550775e+00 1.498999999999983679e+00
-3.120239949409548075e+00 -1.210963572066107830e+00 1.498999999999983679e+00
-1.647533103728886061e+00 -1.394035567586530799e+00 1.498999999999983679e+00
-2.920613467629717519e+00 -6.617259941578976790e-01 1.498999999999983679e+00
2.843074015737041549e+00 -1.312154081848891485e+00 1.498999999999983679e+00
-3.037116014260821117e+00 -1.203871178202282843e+00 1.498999999999983679e+00
2.141491975734108877e+00 -1.527321666836276792e+00 1.498999999999983679e+00
-2.450393508264202325e+00 -1.159106904249253001e+00 1.498999999999983679e+00
-6.323687512964273338e-01 -1.818853128868719082e+00 1.498999999999983679e+00
-1.695410793464876775e+00 -1.085942997711935448e-02 1.498999999999983679e+00
-2.921221998841676992e+00 -6.619156270470664127e-01 1.498999999999983679e+00
-2.624324828966521750e+00 -1.139249358294089909e+00 1.498999999999983679e+00
2.609803728082010110e+00 -1.406511687880676043e+00 1.498999999999983679e+00
9.867252772686914142e-01 -1.980716069219305764e+00 1.498999999999983679e+00
-2.967811306394620985e+00 -1.191446401356044849e+00 1.498999999999983679e+00
-1.672170836396246862e+00 2.979204491834717278e-02 1.498999999999983679e+00
-2.933327057083197076e+00 -6.682196463371257167e-01 1.498999999999983679e+00
-2.903065973701265179e+00 -1.160249058918619847e+00 1.498999999999983679e+00
-3.038514015340181729e+00 -7.210959109021223279e-01 1.498999999999983679e+00
9.347262488947416514e-01 -2.047422644564037331e+00 1.498999999999983679e+00
-2.589667967491829703e+00 -1.142587042633323335e+00 1.498999999999983679e+00
9.204268853350345836e-01 -1.989609097059291454e+00 1.498999999999983679e+00
-3.104573664591722348e+00 -1.205161791016600370e+00 1.499999999999983569e+00
1.059562408460895000e+00 -2.065661446390748335e+00 1.499999999999983569e+00
-2.978226023069279194e+00 -1.190159616153115163e+00 1.499999999999983569e+00
-1.591550121052616618e+00 6.941953493336652792e-02 1.499999999999983569e+00
-2.923491214001604277e+00 -6.565407557233693403e-01 1.499999999999983569e+00
-2.547628919414979265e+00 -1.146800562308907701e+00 1.499999999999983569e+00
-2.833738877619612850e+00 -1.152541062357380852e+00 1.499999999999983569e+00
2.453261565208666894e+00 -1.294486164994452126e+00 1.499999999999983569e+00
9.420267316725379203e-01 -1.998958529138398665e+00 1.499999999999983569e+00
-2.719067753482253380e+00 -1.158885193403961011e+00 1.499999999999983569e+00
9.425952788814520034e-01 -2.051030779541979321e+00 1.499999999999983569e+00
-2.709865955543040883e+00 -1.145570971612021038e+00 1.499999999999983569e+00
9.348804599240985169e-01 -2.050142113834755087e+00 1.499999999999983569e+00
-2.264196120319301286e+00 -1.179881023154934594e+00 1.499999999999983569e+00
-2.898702882543506831e+00 -6.391668831209862400e-01 1.499999999999983569e+00
-1.881098000136841364e+00 -1.023478958519715154e-01 1.499999999999983569e+00
-2.925826458402813302e+00 -6.684534174944857243e-01 1.499999999999983569e+00
-2.779886529620970492e+00 -1.147879027116124773e+00 1.499999999999983569e+00
2.144803362059906959e+00 -1.529022116035456014e+00 1.499999999999983569e+00
9.068319042857915235e-01 -2.046896351259416935e+00 1.499999999999983569e+00
-2.397335463068390737e+00 -1.170333306116940308e+00 1.499999999999983569e+00
1.983979177110580139e+00 -1.340545843655136515e+00 1.499999999999983569e+00
8.949664802593453317e-01 -2.053283831998385267e+00 1.499999999999983569e+00
-2.279622612165436379e+00 -1.182600677589733973e+00 1.499999999999983569e+00
-1.485574883617477582e+00 2.791691333997317614e-01 1.499999999999983569e+00
-2.961374794154959744e+00 -6.789953770214349760e-01 1.499999999999983569e+00
2.915987559748895563e+00 -1.287590214585141668e+00 1.499999999999983569e+00
-2.687191903563782347e+00 -1.156622197924801920e+00 1.499999999999983569e+00
9.267766265400219083e-01 -2.048865808205274419e+00 1.499999999999983569e+00
-1.349442110907755676e+00 -1.521774614970495154e+00 1.499999999999983569e+00
-2.924585040655319546e+00 -6.597628750120219099e-01 1.500999999999983459e+00
-2.602492413873303434e+00 -1.147228623352113619e+00 1.500999999999983459e+00
2.749826882957044916e+00 -1.348168393328340153e+00 1.500999999999983459e+00
1.009925873121819251e+00 -1.968822455508114633e+00 1.500999999999983459e+00
-3.029896504001865054e+00 -1.202209838792268393e+00 1.500999999999983459e+00
-1.703761875626032207e+00 -1.376419309040771921e+00 1.500999999999983459e+00
-1.861210008331962484e+00 -9.236832770173206142e-02 1.500999999999983459e+00
-2.937064595734035777e+00 -6.742684569796969507e-01 1.500999999999983459e+00
-3.010943986776922543e+00 -1.182404294710496240e+00 1.500999999999983459e+00
-1.605989296068663919e+00 2.702872220217866772e-01 1.500999999999983459e+00
2.073607758681863089e+00 -1.606127300367538036e+00 1.500999999999983459e+00
-2.485463980382430549e+00 -1.160204958355596450e+00 1.500999999999983459e+00
-1.813047277953472758e+00 -7.586998156682270289e-02 1.500999999999983459e+00
-3.065373695085366279e+00 -1.197488604301720994e+00 1.500999999999983459e+00
9.081164474607099635e-01 -2.041503317671579332e+00 1.500999999999983459e+00
2.482280607893553537e+00 -9.953975719748384687e-01 1.500999999999983459e+00
9.290162557291132828e-01 -1.997687311530198295e+00 1.500999999999983459e+00
-2.590472430069834076e+00 -1.153334549536605191e+00 1.500999999999983459e+00
2.847509143735305059e+00 -1.315195451237547886e+00 1.500999999999983459e+00
9.786800470206067359e-01 -1.971353801188340915e+00 1.500999999999983459e+00
-2.926887364363604860e+00 -1.186370501778981623e+00 1.500999999999983459e+00
-2.382462205986865200e+00 -3.094741889769825338e-01 1.500999999999983459e+00
-2.519322882689497334e+00 -4.212732126178627134e-01 1.500999999999983459e+00
-2.150968783931897832e+00 -2.249486934550640749e-01 1.500999999999983459e+00
-2.795049679313482471e+00 -5.853578121064076933e-01 1.500999999999983459e+00
